fill	y	x	key	clickSelects	showSelected2	showSelected3	PANEL
transparent	-0.634524624762994	0.953166913008317	5 0.953166913008317	X1<0.953167	5	sub-optimal	1
transparent	-0.518997415328496	0.958138818736188	5 0.958138818736188	X1<0.958139	5	sub-optimal	1
transparent	-1.92175039786721	0.0262197692645714	2 0.0262197692645714	X2<0.026220	2	sub-optimal	2
transparent	-1.05884129211866	0.035634498577565	2 0.035634498577565	X2<0.035634	2	sub-optimal	2
transparent	-0.556148177660489	0.0426306070294231	2 0.0426306070294231	X2<0.042631	2	sub-optimal	2
transparent	-0.254409115453029	0.0451416468713433	2 0.0451416468713433	X2<0.045142	2	sub-optimal	2
transparent	-0.612147508295365	0.0481945116771385	2 0.0481945116771385	X2<0.048195	2	sub-optimal	2
transparent	-0.323192938984732	0.0514052928192541	2 0.0514052928192541	X2<0.051405	2	sub-optimal	2
transparent	-0.676369783821414	0.053510619327426	2 0.053510619327426	X2<0.053511	2	sub-optimal	2
transparent	-0.394257924428089	0.0626296639675275	2 0.0626296639675274	X2<0.062630	2	sub-optimal	2
transparent	-0.746221131832058	0.0716989304637536	2 0.0716989304637536	X2<0.071699	2	sub-optimal	2
transparent	-0.46772095334795	0.0767025802051649	2 0.0767025802051648	X2<0.076703	2	sub-optimal	2
transparent	-0.820571947569079	0.0806341447168961	2 0.0806341447168961	X2<0.080634	2	sub-optimal	2
transparent	-0.543707139514339	0.0850618543336168	2 0.0850618543336168	X2<0.085062	2	sub-optimal	2
transparent	-0.898896674762284	0.0894395762588829	2 0.0894395762588829	X2<0.089440	2	sub-optimal	2
transparent	-1.32149406215329	0.0965526036452502	2 0.0965526036452502	X2<0.096553	2	sub-optimal	2
transparent	-1.80408293126222	0.10562568414025	2 0.10562568414025	X2<0.105626	2	sub-optimal	2
transparent	-1.40241862157053	0.11029389151372	2 0.11029389151372	X2<0.110294	2	sub-optimal	2
transparent	-1.88073632981242	0.120879433350638	2 0.120879433350638	X2<0.120879	2	sub-optimal	2
transparent	-2.4112288387286	0.134510215371847	2 0.134510215371847	X2<0.134510	2	sub-optimal	2
transparent	-1.96507187841901	0.144137342460454	2 0.144137342460454	X2<0.144137	2	sub-optimal	2
transparent	-1.58015197164364	0.1501551134279	2 0.1501551134279	X2<0.150155	2	sub-optimal	2
transparent	-1.24925231113114	0.154248274397105	2 0.154248274397105	X2<0.154248	2	sub-optimal	2
transparent	-1.67649002181921	0.157833015779033	2 0.157833015779033	X2<0.157833	2	sub-optimal	2
transparent	-1.34629995163156	0.161699284333736	2 0.161699284333736	X2<0.161699	2	sub-optimal	2
transparent	-1.77772922318503	0.170628986670636	2 0.170628986670636	X2<0.170629	2	sub-optimal	2
transparent	-1.447394740435	0.179984996444546	2 0.179984996444546	X2<0.179985	2	sub-optimal	2
transparent	-1.15888567761111	0.185588386491872	2 0.185588386491872	X2<0.185588	2	sub-optimal	2
transparent	-1.55273065586809	0.191322748665698	2 0.191322748665698	X2<0.191323	2	sub-optimal	2
transparent	-1.26084072771464	0.195036809425801	2 0.195036809425801	X2<0.195037	2	sub-optimal	2
transparent	-1.66253100557793	0.202739362488501	2 0.202739362488501	X2<0.202739	2	sub-optimal	2
transparent	-2.11173089806786	0.20976641390007	2 0.20976641390007	X2<0.209766	2	sub-optimal	2
transparent	-2.60680606902048	0.209874871768989	2 0.209874871768989	X2<0.209875	2	sub-optimal	2
transparent	-2.23374361864197	0.212553767254576	2 0.212553767254576	X2<0.212554	2	sub-optimal	2
transparent	-1.89656257777845	0.215598761918955	2 0.215598761918955	X2<0.215599	2	sub-optimal	2
transparent	-2.36150893961168	0.216360897757113	2 0.216360897757113	X2<0.216361	2	sub-optimal	2
transparent	-2.02138750034726	0.221729674842209	2 0.221729674842209	X2<0.221730	2	sub-optimal	2
transparent	-2.49534170029428	0.227222961373627	2 0.227222961373627	X2<0.227223	2	sub-optimal	2
transparent	-3.01388455640716	0.229681879864074	2 0.229681879864074	X2<0.229682	2	sub-optimal	2
transparent	-2.63560143863297	0.236112401005812	2 0.236112401005812	X2<0.236112	2	sub-optimal	2
transparent	-2.28838611329694	0.241303977556527	2 0.241303977556527	X2<0.241304	2	sub-optimal	2
transparent	-1.97053707518283	0.246800312772393	2 0.246800312772393	X2<0.246800	2	sub-optimal	2
transparent	-1.68054980527963	0.254040708532557	2 0.254040708532557	X2<0.254041	2	sub-optimal	2
transparent	-2.10828221415458	0.256830913480371	2 0.256830913480371	X2<0.256831	2	sub-optimal	2
transparent	-2.58126611286791	0.257380471099168	2 0.257380471099168	X2<0.257380	2	sub-optimal	2
transparent	-3.09926108379081	0.258138292119838	2 0.258138292119838	X2<0.258138	2	sub-optimal	2
transparent	-2.73861103578371	0.269284309702925	2 0.269284309702925	X2<0.269284	2	sub-optimal	2
transparent	-3.26981769622564	0.286710463697091	2 0.286710463697091	X2<0.286710	2	sub-optimal	2
transparent	-2.90397125594784	0.297613097936846	2 0.297613097936846	X2<0.297613	2	sub-optimal	2
transparent	-3.44938686148383	0.309081418206915	2 0.309081418206915	X2<0.309081	2	sub-optimal	2
transparent	-4.04086171772865	0.328073764569126	2 0.328073764569126	X2<0.328074	2	sub-optimal	2
transparent	-3.63868510120592	0.348395541775972	2 0.348395541775972	X2<0.348396	2	sub-optimal	2
transparent	-4.24621842206152	0.357099188375287	2 0.357099188375287	X2<0.357099	2	sub-optimal	2
transparent	-3.83851649069349	0.359982615802437	2 0.359982615802437	X2<0.359983	2	sub-optimal	2
transparent	-3.45489821751536	0.378658224130049	2 0.378658224130049	X2<0.378658	2	sub-optimal	2
transparent	-4.04978568917765	0.394728742656298	2 0.394728742656298	X2<0.394729	2	sub-optimal	2
transparent	-4.69358208102288	0.404946887400001	2 0.404946887400001	X2<0.404947	2	sub-optimal	2
transparent	-5.38750836662844	0.431743385270238	2 0.431743385270238	X2<0.431743	2	sub-optimal	2
transparent	-6.13305577824012	0.449367380235344	2 0.449367380235344	X2<0.449367	2	sub-optimal	2
transparent	-6.93201431307855	0.462092617177405	2 0.462092617177404	X2<0.462093	2	sub-optimal	2
transparent	-7.7865095633271	0.474949200171977	2 0.474949200171977	X2<0.474949	2	sub-optimal	2
transparent	-8.69905002342198	0.478011899162084	2 0.478011899162084	X2<0.478012	2	sub-optimal	2
transparent	-8.13159864920216	0.483001317945309	2 0.483001317945309	X2<0.483001	2	sub-optimal	2
transparent	-9.07586196201007	0.486643214244396	2 0.486643214244395	X2<0.486643	2	sub-optimal	2
transparent	-8.50224664991215	0.493557979236357	2 0.493557979236357	X2<0.493558	2	sub-optimal	2
transparent	-7.95094153923564	0.501877791597508	2 0.501877791597508	X2<0.501878	2	sub-optimal	2
transparent	-7.421219993579	0.507076639332809	2 0.507076639332809	X2<0.507077	2	sub-optimal	2
transparent	-6.91242290688966	0.513373888330534	2 0.513373888330534	X2<0.513374	2	sub-optimal	2
transparent	-6.42395331712406	0.519677600939758	2 0.519677600939758	X2<0.519678	2	sub-optimal	2
transparent	-5.95527176607583	0.523460623575375	2 0.523460623575374	X2<0.523461	2	sub-optimal	2
transparent	-5.50589230790057	0.530729707796127	2 0.530729707796127	X2<0.530730	2	sub-optimal	2
transparent	-5.07537908655139	0.546214122208767	2 0.546214122208767	X2<0.546214	2	sub-optimal	2
transparent	-5.85010425815439	0.564795853686519	2 0.564795853686519	X2<0.564796	2	sub-optimal	2
transparent	-5.40860512840054	0.584245646023192	2 0.584245646023192	X2<0.584246	2	sub-optimal	2
transparent	-4.98515057625316	0.598458615131676	2 0.598458615131676	X2<0.598459	2	sub-optimal	2
transparent	-5.76901328192717	0.603841463220306	2 0.603841463220306	X2<0.603841	2	sub-optimal	2
transparent	-5.33351776423301	0.615934538538568	2 0.615934538538568	X2<0.615935	2	sub-optimal	2
transparent	-4.91534810339839	0.628324335091747	2 0.628324335091747	X2<0.628324	2	sub-optimal	2
transparent	-4.51425524968694	0.635097627062351	2 0.635097627062351	X2<0.635098	2	sub-optimal	2
transparent	-4.13002799586819	0.646535251871683	2 0.646535251871683	X2<0.646535	2	sub-optimal	2
transparent	-3.76249218228985	0.653698109439574	2 0.653698109439574	X2<0.653698	2	sub-optimal	2
transparent	-3.41151019971923	0.656926448573358	2 0.656926448573358	X2<0.656926	2	sub-optimal	2
transparent	-4.08637466886617	0.664553957991302	2 0.664553957991302	X2<0.664554	2	sub-optimal	2
transparent	-3.72084832336775	0.670498815132305	2 0.670498815132305	X2<0.670499	2	sub-optimal	2
transparent	-3.37146938817477	0.671274868655019	2 0.671274868655019	X2<0.671275	2	sub-optimal	2
transparent	-3.03819164246764	0.673731048009358	2 0.673731048009358	X2<0.673731	2	sub-optimal	2
transparent	-3.69598526787655	0.678642150363885	2 0.678642150363885	X2<0.678642	2	sub-optimal	2
transparent	-3.34672818794475	0.684155567432754	2 0.684155567432754	X2<0.684156	2	sub-optimal	2
transparent	-3.01327249820575	0.688181827776134	2 0.688181827776134	X2<0.688182	2	sub-optimal	2
transparent	-2.69566338391469	0.690430624294095	2 0.690430624294095	X2<0.690431	2	sub-optimal	2
transparent	-2.39398554517247	0.692032896564342	2 0.692032896564342	X2<0.692033	2	sub-optimal	2
transparent	-2.10836520585083	0.694756764685735	2 0.694756764685735	X2<0.694757	2	sub-optimal	2
transparent	-1.8389725897582	0.700668166507967	2 0.700668166507967	X2<0.700668	2	sub-optimal	2
transparent	-1.58602492806237	0.705697646830231	2 0.705697646830231	X2<0.705698	2	sub-optimal	2
transparent	-1.34979007759121	0.707819081959315	2 0.707819081959315	X2<0.707819	2	sub-optimal	2
transparent	-1.82088821038776	0.723667243961245	2 0.723667243961245	X2<0.723667	2	sub-optimal	2
transparent	-1.56584088693192	0.741484457743354	2 0.741484457743354	X2<0.741484	2	sub-optimal	2
transparent	-1.32764019554769	0.748425600118935	2 0.748425600118935	X2<0.748426	2	sub-optimal	2
transparent	-1.10669676199275	0.753811902017333	2 0.753811902017333	X2<0.753812	2	sub-optimal	2
transparent	-0.903491816289858	0.756714910268784	2 0.756714910268784	X2<0.756715	2	sub-optimal	2
transparent	-0.71858558670462	0.761562658939511	2 0.761562658939511	X2<0.761563	2	sub-optimal	2
transparent	-0.552627368453429	0.765966324484907	2 0.765966324484907	X2<0.765966	2	sub-optimal	2
transparent	-0.406367648802217	0.772493291296996	2 0.772493291296996	X2<0.772493	2	sub-optimal	2
transparent	-0.280672780676156	0.781076029641554	2 0.781076029641554	X2<0.781076	2	sub-optimal	2
transparent	-0.176542845391523	0.791845398256555	2 0.791845398256555	X2<0.791845	2	sub-optimal	2
transparent	-0.0951335472669115	0.804507392109372	2 0.804507392109372	X2<0.804507	2	sub-optimal	2
