fill	y	x	key	clickSelects	showSelected2	showSelected3	PANEL
transparent	-0.113210258407008	0.556530848611146	1 0.556530848611146	X1<0.556531	1	sub-optimal	1
transparent	-0.184020722115235	0.561612074496225	1 0.561612074496225	X1<0.561612	1	sub-optimal	1
transparent	-0.272344921851726	0.56591929984279	1 0.56591929984279	X1<0.565919	1	sub-optimal	1
transparent	-0.378437855045974	0.570373913738877	1 0.570373913738877	X1<0.570374	1	sub-optimal	1
transparent	-0.502582956626753	0.572215375024825	1 0.572215375024825	X1<0.572215	1	sub-optimal	1
transparent	-0.645093740458663	0.573005669168197	1 0.573005669168197	X1<0.573006	1	sub-optimal	1
transparent	-0.478192454003164	0.573851637658663	1 0.573851637658663	X1<0.573852	1	sub-optimal	1
transparent	-0.61829682052749	0.58514691866003	1 0.58514691866003	X1<0.585147	1	sub-optimal	1
transparent	-0.777386472212527	0.60493490321096	1 0.60493490321096	X1<0.604935	1	sub-optimal	1
transparent	-0.95587168708829	0.619537319638766	1 0.619537319638766	X1<0.619537	1	sub-optimal	1
transparent	-1.1542016618337	0.626159008126706	1 0.626159008126706	X1<0.626159	1	sub-optimal	1
transparent	-1.37286752639827	0.628333056811243	1 0.628333056811243	X1<0.628333	1	sub-optimal	1
transparent	-1.61240575709297	0.639989405288361	1 0.639989405288361	X1<0.639989	1	sub-optimal	1
transparent	-1.87340204725314	0.650781711214222	1 0.650781711214222	X1<0.650782	1	sub-optimal	1
transparent	-2.15649570592706	0.656476598698646	1 0.656476598698646	X1<0.656477	1	sub-optimal	1
transparent	-2.46238466895355	0.663753587985411	1 0.663753587985411	X1<0.663754	1	sub-optimal	1
transparent	-2.7918312239419	0.666417032596655	1 0.666417032596655	X1<0.666417	1	sub-optimal	1
transparent	-3.14566857196283	0.667694592149928	1 0.667694592149928	X1<0.667695	1	sub-optimal	1
transparent	-3.52480837538471	0.670081232441589	1 0.670081232441589	X1<0.670081	1	sub-optimal	1
transparent	-3.93024947482937	0.677701175562106	1 0.677701175562106	X1<0.677701	1	sub-optimal	1
#4DAF4A	-4.36308800081682	0.688528754864819	1 0.688528754864819	X1<0.688529	1	chosen_split	1
transparent	-3.91110892770845	0.698014061432332	1 0.698014061432332	X1<0.698014	1	sub-optimal	1
transparent	-4.34917391523067	0.706279883044772	1 0.706279883044772	X1<0.706280	1	sub-optimal	1
transparent	-3.89612954913221	0.72019333508797	1 0.72019333508797	X1<0.720193	1	sub-optimal	1
transparent	-4.34010259716851	0.73169618670363	1 0.73169618670363	X1<0.731696	1	sub-optimal	1
transparent	-3.88550658088096	0.734751404146664	1 0.734751404146664	X1<0.734751	1	sub-optimal	1
transparent	-3.45338415641865	0.742455668747425	1 0.742455668747425	X1<0.742456	1	sub-optimal	1
transparent	-3.04399800688768	0.752031189505942	1 0.752031189505942	X1<0.752031	1	sub-optimal	1
